,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
94,广州国音智能科技有限公司,国音智能科技  SpeakIn,150-500人,B轮,浦东新区,运维工程师,3-5年,本科,18k-25k,人性化的企业管理方式和轻松活泼的工作氛围,"人工智能服务,物联网",开发|测试|运维类,"带薪年假,海归牛人,前沿产品,年轻公司",运维,上海
95,亚信科技（中国）有限公司,亚信,2000人以上,上市公司,海淀区,EBS运维工程师,3-5年,本科,15k-18k,行业前景好，公司平台发展机会多，福利优厚,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"年底双薪,技能培训,免费班车,带薪年假",运维,北京
96,北京友友天宇系统技术有限公司,友友系统,150-500人,D轮及以上,朝阳区,中高级运维工程师,3-5年,本科,11k-18k,银行类大数据项目,"数据服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"年终分红,股票期权,五险一金,通讯津贴",后端开发,北京
97,北京市商汤科技开发有限公司,商汤科技,2000人以上,C轮,海淀区,高级运维开发工程师,3-5年,本科,20k-40k,GPU训练集群 AI,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"五险一金,弹性工作,丰盛三餐,发展空间大",运维,北京
98,北京市商汤科技开发有限公司,商汤科技,2000人以上,C轮,海淀区,openstack资深运维工程师,5-10年,本科,25k-40k,"核心业务,高薪酬福利,技术大牛","人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"五险一金,弹性工作,丰盛三餐,发展空间大",运维,北京
99,北京致远互联软件股份有限公司,致远互联,500-2000人,上市公司,高新区,运维工程师（高级）,不限,本科,15k-25k,大平台 氛围好 团队强,软件服务｜咨询,开发|测试|运维类,"五险一金,股票期权,绩效奖金,专项奖金",运维,成都
100,深圳市易博天下科技有限公司,易博天下,500-2000人,上市公司,南山区,运维开发工程师,3-5年,大专,10k-20k,发展好 年终奖金 团队氛围好,软件服务｜咨询,开发|测试|运维类,"年底双薪,股票期权,带薪年假,创业公司范儿",运维,深圳
101,众能联合数字技术有限公司,众能联合,2000人以上,C轮,雨花台区,高级运维开发工程师,5-10年,本科,18k-26k,大平台上升期,"移动互联网,企业服务",开发|测试|运维类,"股票期权,快速晋升机制,年底双薪,交通补助",运维,南京
102,RightCapital LLC,RightCapital,50-150人,A轮,朝阳区,DevOps运维工程师,3-5年,本科,20k-35k,外企，12天年假+12天病假，双休不加班,软件服务｜咨询,开发|测试|运维类,"不加班,双休,外企",运维,北京
103,成都欢聚堂科技有限公司,欢聚堂,150-500人,不需要融资,武侯区,IT运维工程师,3-5年,本科,8k-13k,六险一金，13-15薪，周末双休,居住服务,开发|测试|运维类,"领导好,五险一金,技能培训,带薪年假",运维,成都
104,平安国际智慧城市科技股份有限公司,平安智慧城,2000人以上,不需要融资,渝中区,运维工程师,3-5年,本科,12k-24k,薪资高 发展好 大平台,"人工智能服务,区块链",开发|测试|运维类,,运维,重庆
105,平安国际融资租赁有限公司,平安租赁,500-2000人,不需要融资,浦东新区,运维工程师,5-10年,本科,20k-30k,大平台,金融业,开发|测试|运维类,,运维,上海
106,深圳奥哲网络科技有限公司,深圳奥哲网络科技有限公司,500-2000人,B轮,南山区,资深运维开发工程师,5-10年,本科,15k-28k,五险一金；周末双休,软件服务｜咨询,开发|测试|运维类,"带薪年假,绩效奖金,晋升空间大,股票期权",运维,深圳
107,上海艺联电子商务有限公司,艺联电子商务,150-500人,不需要融资,黄浦区,系统运维工程师,1-3年,大专,8k-14k,组建团队,"电商,软件开发",开发|测试|运维类,,运维,上海
108,西安中兴精诚通讯有限公司,中兴精诚通讯,500-2000人,不需要融资,青羊区,系统运维工程师,1-3年,大专,5k-9k,专业培训 岗位晋升 五险一金 带薪年假,"通讯电子,物联网",开发|测试|运维类,,运维,成都
